,datetime,amount,merchant,location,currency,card_type,card_exp_date,response_code,flagged_as_fraud,previous_transactions,source,device,mcc_group
180,2022-11-22 18:20:58,4288.78,"Singhal, Rajagopalan and Krishna",Munger,USD,MasterCard,2032-07-01,Invalid,True,0,In-Person,Desktop,Professional services and membership organizations
181,2023-05-09 18:08:30,3830.63,Kibe LLC,Hapur,EUR,American Express,2033-08-01,Declined,False,1,In-Person,Tablet,Contracted services
182,2023-03-08 06:34:10,753.86,"Reddy, Bail and Datta",Rohtak,USD,MasterCard,2030-11-01,Accepted,False,0,In-Person,Desktop,Contracted services
183,2023-09-12 09:49:35,1454.48,Bera-Bora,Kolkata,USD,Visa,2025-03-01,Invalid,True,3,In-Person,Tablet,Contracted services
184,2023-08-17 15:56:10,801.82,Bahl-Ganguly,Pune,USD,Visa,2027-08-01,Accepted,True,3,Online,Desktop,Retail outlet services
185,2023-07-09 09:06:39,4645.6,"Bhatia, Vig and Solanki",Serampore,INR,American Express,2032-09-01,Declined,False,1,In-Person,Desktop,Professional services and membership organizations
186,2020-01-16 10:09:14,236.27,Koshy-Shah,Thane,EUR,MasterCard,2026-08-01,Declined,True,3,Online,Tablet,Government services
187,2023-08-22 04:07:02,2200.69,Balasubramanian-Gokhale,Patiala,USD,MasterCard,2033-09-01,Declined,True,1,In-Person,Desktop,Government services
188,2021-04-15 08:20:56,1334.67,"Golla, Badal and Comar",Kollam,USD,MasterCard,2026-05-01,Declined,False,0,In-Person,Desktop,Business services
189,2020-04-13 23:34:47,3049.15,Badal-Babu,Guna,USD,American Express,2029-09-01,Declined,True,3,Online,Tablet,Unknown
190,2020-06-09 16:27:14,3603.95,Kunda-Bhardwaj,Gangtok,EUR,American Express,2030-03-01,Invalid,True,1,Online,Desktop,Miscellaneous stores
191,2021-06-10 15:54:06,3618.44,Grover Inc,Junagadh,EUR,MasterCard,2033-06-01,Accepted,False,0,Online,Tablet,Agricultural services
192,2021-02-11 18:01:49,4541.45,"Bawa, Barman and Som",Kadapa,EUR,Visa,2026-10-01,Declined,False,0,Online,Tablet,Miscellaneous stores
193,2022-10-21 19:34:55,3737.84,Setty-Gole,Etawah,EUR,Visa,2029-09-01,Declined,False,0,In-Person,Mobile,Utility services
194,2023-04-09 00:04:03,454.72,"Lanka, Tank and Barad",Vijayanagaram,USD,Visa,2025-04-01,Invalid,True,3,In-Person,Mobile,Government services
195,2022-02-25 02:12:17,1793.26,"Ratti, Saha and Wable",Guntakal,INR,American Express,2032-07-01,Accepted,False,2,Online,Mobile,Miscellaneous stores
196,2023-08-17 20:46:41,1910.55,"Rout, Johal and Rama",Noida,INR,American Express,2023-12-01,Declined,False,0,In-Person,Tablet,Contracted services
197,2021-01-22 20:10:03,963.63,"Gara, Som and Basak",Bhatpara,USD,American Express,2028-02-01,Accepted,True,2,Online,Desktop,Professional services and membership organizations
198,2023-04-13 14:48:28,2359.92,"Rama, Dixit and Sankaran",Maheshtala,EUR,American Express,2025-10-01,Invalid,False,1,Online,Desktop,Miscellaneous stores
199,2021-03-02 10:31:30,3581.55,Raja and Sons,Berhampur,EUR,American Express,2033-02-01,Invalid,False,3,Online,Tablet,Transportation services
200,2023-08-25 06:17:49,2447.35,Batta Ltd,Kadapa,INR,MasterCard,2028-03-01,Invalid,False,2,In-Person,Desktop,Unknown
201,2022-01-27 17:59:07,4985.47,"Sani, Varughese and Sunder",Hapur,INR,MasterCard,2024-03-01,Invalid,True,3,Online,Desktop,Government services
202,2023-04-17 05:53:04,3023.9,Varughese-Shenoy,Amravati,USD,Visa,2024-04-01,Invalid,False,3,In-Person,Tablet,Retail outlet services
203,2023-09-26 00:22:38,4783.38,Badami LLC,Adoni,EUR,Visa,2031-11-01,Invalid,True,0,In-Person,Mobile,Miscellaneous stores
204,2023-03-06 20:06:17,1.73,Kari and Sons,Dharmavaram,EUR,Visa,2024-06-01,Declined,True,0,In-Person,Tablet,Unknown
205,2021-03-14 12:45:43,1251.74,Sethi-Sekhon,Sangli-Miraj & Kupwad,EUR,American Express,2024-06-01,Invalid,False,3,In-Person,Desktop,Contracted services
206,2021-04-05 22:41:33,58.59,Khanna-Dugar,Coimbatore,INR,American Express,2024-12-01,Declined,False,1,In-Person,Desktop,Business services
207,2020-11-05 07:52:18,1071.9,Ratti-Agate,Morbi,INR,MasterCard,2033-07-01,Declined,True,0,In-Person,Tablet,Government services
208,2021-09-25 07:59:47,1335.21,Doshi-Vyas,Amravati,INR,MasterCard,2030-04-01,Accepted,False,0,Online,Mobile,Utility services
209,2021-12-13 19:26:19,1809.36,Amble-Mall,Panchkula,EUR,MasterCard,2031-06-01,Invalid,True,2,In-Person,Tablet,Contracted services
210,2021-04-07 20:37:05,2007.97,Tailor-Solanki,Jalna,EUR,Visa,2028-03-01,Invalid,True,1,In-Person,Mobile,Miscellaneous stores
211,2022-11-11 23:10:35,3237.29,Dubey Group,Sangli-Miraj & Kupwad,INR,Visa,2033-08-01,Accepted,True,3,Online,Tablet,Miscellaneous stores
212,2022-08-16 01:24:02,712.44,Chauhan LLC,Maheshtala,INR,American Express,2033-05-01,Invalid,True,0,Online,Tablet,Contracted services
213,2020-09-05 01:01:09,3075.03,"Jain, Dutt and Bawa",Bally,USD,American Express,2032-07-01,Declined,True,2,Online,Desktop,Retail outlet services
214,2021-07-13 10:31:34,1509.16,Roy-Devi,Kolkata,EUR,Visa,2028-02-01,Declined,True,1,In-Person,Desktop,Transportation services
215,2023-09-28 16:31:51,2641.0,"Arora, Kalita and Saha",Bhagalpur,USD,American Express,2025-07-01,Accepted,False,3,In-Person,Desktop,Transportation services
216,2021-11-20 23:53:21,2310.71,"Bandi, Vasa and Loke",Kishanganj,EUR,Visa,2030-08-01,Declined,False,2,Online,Mobile,Professional services and membership organizations
217,2023-02-18 11:35:21,1721.63,Sehgal-Sem,Coimbatore,EUR,MasterCard,2032-08-01,Accepted,True,1,Online,Tablet,Contracted services
218,2023-04-14 17:02:16,1802.52,Batta Inc,Allahabad,INR,MasterCard,2031-02-01,Accepted,True,1,In-Person,Tablet,Agricultural services
219,2023-08-17 17:33:27,1032.85,Sankar-Chauhan,Tenali,INR,MasterCard,2027-05-01,Declined,True,1,Online,Tablet,Government services
220,2023-06-16 04:38:26,4018.9,"Grover, Bhatnagar and Sankar",Nashik,EUR,MasterCard,2031-11-01,Accepted,True,0,In-Person,Desktop,Government services
221,2023-08-17 15:01:40,4736.28,Ahluwalia-Sura,Berhampore,INR,MasterCard,2025-05-01,Accepted,False,2,In-Person,Desktop,Government services
222,2020-01-06 00:37:49,4829.63,"Dugal, Tripathi and Gara",Delhi,INR,American Express,2033-04-01,Accepted,False,2,Online,Tablet,Agricultural services
223,2023-09-04 06:40:13,3450.95,Saran-Issac,Bikaner,INR,MasterCard,2030-11-01,Accepted,False,3,Online,Desktop,Contracted services
224,2020-12-03 01:47:01,1663.79,Chandra Inc,Tirunelveli,INR,American Express,2033-06-01,Declined,True,2,Online,Mobile,Business services
225,2020-05-01 15:10:12,2165.7,Shetty-Sarma,Kalyan-Dombivli,INR,Visa,2031-07-01,Declined,False,1,In-Person,Desktop,Professional services and membership organizations
226,2021-03-02 02:20:51,1192.09,"Banerjee, Goswami and Chauhan",Tenali,INR,American Express,2029-05-01,Declined,True,3,In-Person,Tablet,Unknown
227,2021-09-05 10:19:48,2563.94,Ramaswamy-Gandhi,Loni,INR,MasterCard,2024-10-01,Accepted,False,3,In-Person,Tablet,Business services
228,2023-09-13 14:31:47,3793.77,Sengupta Group,Sasaram,EUR,Visa,2028-12-01,Accepted,False,2,In-Person,Tablet,Miscellaneous stores
229,2022-08-23 20:33:13,767.47,Bir Inc,Bareilly,INR,Visa,2029-10-01,Declined,False,0,In-Person,Desktop,Business services
230,2022-11-16 22:41:31,970.27,"Acharya, Gade and Gole",Durg,EUR,American Express,2027-06-01,Declined,False,3,Online,Desktop,Retail outlet services
231,2022-07-08 16:00:01,3073.27,Mammen LLC,Raichur,EUR,American Express,2031-12-01,Declined,False,3,Online,Mobile,Unknown
232,2023-09-16 21:56:16,2957.64,Dar Group,Ichalkaranji,USD,MasterCard,2032-09-01,Accepted,True,2,Online,Desktop,Government services
233,2021-03-28 20:51:16,2791.89,"Sangha, Shroff and Sandal",Alwar,EUR,American Express,2025-07-01,Declined,False,3,Online,Mobile,Government services
234,2020-05-30 19:06:49,224.0,"Suri, Rajagopal and Basu",Ratlam,EUR,MasterCard,2024-09-01,Declined,True,1,Online,Mobile,Government services
235,2020-01-08 00:39:53,4703.78,"Bali, Brahmbhatt and Mallick",Kolhapur,INR,American Express,2028-06-01,Declined,True,1,In-Person,Desktop,Business services
236,2023-05-19 10:39:25,4139.41,Dasgupta-Dugal,Tinsukia,USD,Visa,2026-07-01,Invalid,True,3,In-Person,Mobile,Unknown
237,2021-01-15 00:38:34,1592.71,"Sem, Bawa and Dua",Bathinda,EUR,Visa,2024-07-01,Accepted,True,2,In-Person,Tablet,Retail outlet services
238,2021-03-04 18:56:41,2435.34,Agrawal-Wason,Bhimavaram,EUR,MasterCard,2024-02-01,Invalid,False,2,Online,Desktop,Retail outlet services
239,2023-03-13 10:14:34,625.73,"Bansal, Sami and Kumer",Jammu,INR,American Express,2027-02-01,Invalid,True,1,Online,Tablet,Business services
240,2020-08-13 18:17:53,1378.65,"Kashyap, Hayer and Bhargava",Jhansi,USD,MasterCard,2025-04-01,Accepted,False,0,Online,Mobile,Unknown
241,2022-01-30 17:49:11,1964.31,"Vala, Rajagopal and Chhabra",Suryapet,EUR,MasterCard,2027-10-01,Declined,True,1,Online,Mobile,Unknown
242,2022-05-01 13:30:58,2516.13,Golla-Srivastava,Proddatur,USD,MasterCard,2028-12-01,Invalid,True,1,Online,Desktop,Agricultural services
243,2023-01-22 10:21:14,2058.35,Sahni Ltd,Varanasi,INR,American Express,2026-08-01,Accepted,False,0,Online,Tablet,Miscellaneous stores
244,2022-02-24 23:54:33,1582.93,Tripathi Group,Amritsar,INR,MasterCard,2027-05-01,Accepted,True,2,Online,Desktop,Government services
245,2020-03-14 18:32:24,4973.16,Shroff PLC,Rajpur Sonarpur,USD,Visa,2026-01-01,Invalid,False,2,Online,Tablet,Unknown
246,2020-07-22 18:53:00,3551.68,"Gade, Roy and Balasubramanian",Khammam,USD,American Express,2026-02-01,Declined,False,3,In-Person,Tablet,Business services
247,2021-11-20 00:26:24,2860.58,"Sawhney, Khosla and Dhar",Allahabad,USD,Visa,2027-11-01,Declined,True,2,Online,Desktop,Transportation services
248,2023-07-25 11:38:20,4608.68,Gala LLC,Ludhiana,INR,Visa,2029-09-01,Declined,False,3,Online,Tablet,Miscellaneous stores
249,2021-08-16 04:11:30,2716.93,Chaudhari-Chaudhari,Chandigarh,EUR,Visa,2029-10-01,Accepted,True,0,Online,Tablet,Unknown
250,2022-10-27 17:46:40,2677.18,Koshy-Saxena,Hyderabad,USD,American Express,2024-06-01,Accepted,False,3,In-Person,Desktop,Professional services and membership organizations
251,2020-02-21 19:20:11,832.95,Butala-Mandal,Amroha,INR,American Express,2029-06-01,Accepted,True,3,In-Person,Mobile,Contracted services
252,2022-09-16 21:23:52,4657.43,Madan Ltd,Mira-Bhayandar,INR,Visa,2025-01-01,Accepted,True,1,In-Person,Mobile,Retail outlet services
253,2021-12-18 22:04:16,3711.06,Jhaveri Inc,Chittoor,INR,American Express,2031-11-01,Declined,False,1,Online,Mobile,Contracted services
254,2021-01-26 00:31:03,157.67,"Chander, Ben and Zachariah",Guwahati,INR,MasterCard,2029-07-01,Invalid,False,0,In-Person,Tablet,Unknown
255,2021-12-02 09:10:09,217.36,"Varty, Bora and Shetty",Amroha,EUR,American Express,2032-06-01,Invalid,True,1,In-Person,Desktop,Contracted services
256,2023-06-07 02:33:36,2313.04,Rana-Sanghvi,Delhi,INR,Visa,2024-08-01,Invalid,True,3,Online,Desktop,Miscellaneous stores
257,2021-06-13 02:58:49,4957.54,Dara Inc,Satna,INR,American Express,2030-08-01,Accepted,True,1,Online,Desktop,Retail outlet services
258,2021-08-19 18:23:12,2210.17,Venkatesh Inc,Anantapur,USD,MasterCard,2030-08-01,Accepted,False,1,In-Person,Desktop,Agricultural services
259,2022-09-18 08:35:14,3742.78,Saxena-Ganesh,Guntakal,USD,Visa,2024-04-01,Declined,False,0,In-Person,Mobile,Government services
260,2022-02-01 11:37:23,1947.47,Shenoy Ltd,Kalyan-Dombivli,EUR,American Express,2030-08-01,Accepted,True,1,Online,Desktop,Utility services
261,2023-09-12 20:24:39,4938.86,"Krishnamurthy, Arora and Yogi",Khora ,EUR,Visa,2026-02-01,Accepted,False,0,In-Person,Tablet,Retail outlet services
262,2021-03-07 02:44:40,273.5,Balan PLC,Adoni,INR,Visa,2031-02-01,Invalid,True,1,In-Person,Desktop,Government services
263,2020-12-12 07:48:08,1818.33,Atwal Ltd,Naihati,INR,American Express,2033-01-01,Accepted,False,1,Online,Tablet,Contracted services
264,2021-08-26 09:29:23,2280.73,Bhakta-Trivedi,Jorhat,USD,MasterCard,2023-12-01,Declined,True,0,In-Person,Mobile,Business services
265,2023-01-09 19:24:14,1480.45,"Handa, Setty and Konda",Loni,EUR,Visa,2027-08-01,Accepted,True,3,Online,Tablet,Contracted services
266,2020-03-25 17:14:24,801.64,Chanda-De,Shimla,INR,American Express,2026-12-01,Invalid,False,2,Online,Mobile,Unknown
267,2022-06-04 01:06:33,11.77,Hari LLC,Amaravati,EUR,MasterCard,2023-11-01,Accepted,True,1,Online,Desktop,Unknown
268,2023-07-03 03:09:21,1944.84,"Kapoor, Keer and Jayaraman",Dharmavaram,INR,American Express,2032-09-01,Accepted,False,2,In-Person,Mobile,Utility services
269,2020-11-16 13:57:31,4420.33,"Talwar, Salvi and Bala",Solapur,USD,Visa,2027-02-01,Invalid,True,0,In-Person,Tablet,Miscellaneous stores
270,2020-04-28 19:54:06,339.86,Sen-Goswami,Mira-Bhayandar,USD,Visa,2029-05-01,Invalid,False,2,In-Person,Tablet,Miscellaneous stores
271,2022-10-09 02:47:58,4163.29,Zacharia Ltd,Bhilwara,EUR,MasterCard,2025-12-01,Accepted,False,2,In-Person,Tablet,Unknown
272,2022-02-05 19:55:10,3860.0,"Deshpande, Sahni and Bhakta",Nanded,USD,Visa,2030-01-01,Invalid,True,1,In-Person,Desktop,Business services
273,2022-04-29 13:11:42,4118.94,"Soni, Basak and Srinivasan",Mumbai,INR,Visa,2029-07-01,Accepted,False,2,Online,Tablet,Transportation services
274,2023-03-21 23:12:55,1466.93,Ravel Inc,Kanpur,USD,American Express,2024-01-01,Invalid,False,0,Online,Tablet,Miscellaneous stores
275,2023-10-08 01:20:01,1469.43,Bhargava-Arora,Kolhapur,EUR,Visa,2032-08-01,Accepted,False,3,In-Person,Tablet,Utility services
276,2021-07-05 15:27:14,2015.48,"Acharya, Char and Rajan",Vadodara,EUR,American Express,2024-11-01,Declined,False,3,In-Person,Mobile,Professional services and membership organizations
277,2022-09-05 17:19:32,4008.75,"Bal, Khalsa and Loyal",Bhiwani,INR,American Express,2032-11-01,Accepted,False,2,In-Person,Tablet,Utility services
278,2022-07-11 01:48:02,4562.07,Walia LLC,Surendranagar Dudhrej,INR,American Express,2026-12-01,Invalid,False,3,Online,Tablet,Business services
279,2022-09-10 17:05:10,213.3,"Singhal, Jain and Mahal",Ongole,INR,Visa,2023-11-01,Declined,True,0,Online,Desktop,Unknown
280,2023-02-17 05:09:01,3240.1,Bala PLC,Korba,USD,MasterCard,2032-01-01,Accepted,False,0,Online,Tablet,Government services
281,2020-12-14 06:23:08,2247.67,"Wali, Ghose and Dugal",Patiala,USD,MasterCard,2032-10-01,Invalid,False,2,Online,Tablet,Unknown
282,2021-11-22 17:31:13,4140.95,Kala-Johal,Tiruppur,INR,American Express,2031-06-01,Accepted,False,2,Online,Desktop,Retail outlet services
283,2021-10-14 00:11:05,3371.38,Date-Ganesan,Amritsar,EUR,MasterCard,2030-03-01,Invalid,True,1,Online,Mobile,Miscellaneous stores
284,2022-10-26 01:21:48,3910.1,Kalita Ltd,Sikar,INR,MasterCard,2031-04-01,Invalid,False,3,In-Person,Tablet,Professional services and membership organizations
285,2023-03-30 16:33:49,1557.7,"Raj, Kumar and Jaggi",Imphal,USD,MasterCard,2028-07-01,Invalid,False,0,In-Person,Tablet,Contracted services
286,2022-10-04 21:52:07,4856.13,"Banik, Sani and Krishnamurthy",Dhule,EUR,Visa,2024-04-01,Declined,True,0,In-Person,Desktop,Miscellaneous stores
287,2020-03-03 15:53:06,434.53,Ravel-Bajwa,Madurai,USD,Visa,2026-08-01,Accepted,True,1,In-Person,Mobile,Government services
288,2022-01-09 17:33:31,386.36,Dhillon PLC,Kurnool,EUR,Visa,2023-12-01,Accepted,False,0,Online,Desktop,Contracted services
289,2023-01-22 08:17:12,3469.69,Kumar Ltd,Ulhasnagar,INR,Visa,2028-09-01,Declined,True,1,Online,Desktop,Miscellaneous stores
290,2021-11-04 20:32:21,3472.64,Buch Group,Munger,INR,Visa,2024-08-01,Declined,False,1,In-Person,Tablet,Contracted services
291,2023-08-19 09:27:15,2076.68,"Dube, Keer and Saxena",Sultan Pur Majra,USD,American Express,2026-12-01,Declined,False,1,In-Person,Mobile,Miscellaneous stores
292,2022-08-09 10:50:07,1780.45,Tank Group,Pimpri-Chinchwad,EUR,American Express,2032-11-01,Accepted,False,1,Online,Tablet,Miscellaneous stores
293,2020-08-29 10:26:09,4034.96,Bedi-Choudhary,Kurnool,EUR,Visa,2029-11-01,Declined,True,3,In-Person,Mobile,Miscellaneous stores
294,2020-06-01 07:36:44,3705.92,Chaudhary-Goel,Pondicherry,EUR,Visa,2029-11-01,Declined,False,3,Online,Tablet,Miscellaneous stores
295,2021-10-11 16:47:18,1896.74,Bawa LLC,Pudukkottai,INR,MasterCard,2028-04-01,Declined,True,3,In-Person,Desktop,Government services
296,2020-04-09 11:51:46,897.86,Jhaveri-Ramesh,Vijayanagaram,INR,MasterCard,2025-01-01,Invalid,True,2,Online,Mobile,Contracted services
297,2020-09-30 09:35:08,3955.06,"Rajagopalan, Upadhyay and Reddy",Kavali,USD,Visa,2030-04-01,Accepted,False,1,Online,Tablet,Transportation services
298,2020-05-22 14:54:36,2755.36,Dasgupta-Balakrishnan,Bijapur,INR,Visa,2029-10-01,Declined,False,3,Online,Tablet,Retail outlet services
299,2021-03-28 12:02:22,4584.73,Babu LLC,Serampore,EUR,Visa,2031-09-01,Accepted,True,3,Online,Mobile,Miscellaneous stores
300,2023-09-19 20:13:13,4155.78,Goel PLC,Amroha,USD,American Express,2027-09-01,Invalid,False,0,Online,Tablet,Contracted services
301,2020-05-01 04:55:54,3833.05,Lad-Gole,Jorhat,INR,MasterCard,2031-05-01,Declined,True,1,Online,Tablet,Business services
302,2023-07-08 23:06:26,4922.33,"Batra, Gola and Dave",Tadipatri,INR,Visa,2025-09-01,Invalid,True,3,In-Person,Tablet,Contracted services
303,2022-03-16 07:57:46,3474.28,Rattan Inc,Kanpur,USD,Visa,2031-06-01,Accepted,True,3,In-Person,Mobile,Miscellaneous stores
304,2020-12-26 02:59:45,2196.18,"Sidhu, Srivastava and Kadakia",Thane,USD,MasterCard,2025-09-01,Declined,False,3,In-Person,Tablet,Business services
305,2020-04-10 10:25:05,3923.83,"Bhatt, Rajagopalan and Shetty",Thoothukudi,USD,American Express,2026-08-01,Accepted,False,3,Online,Tablet,Transportation services
306,2020-11-13 00:41:49,496.71,"Karnik, Tella and Kumar",Bhatpara,USD,MasterCard,2026-02-01,Accepted,False,3,Online,Tablet,Business services
307,2022-06-27 23:41:06,1384.24,Seth-Varty,Udaipur,INR,Visa,2032-06-01,Invalid,False,2,Online,Mobile,Business services
308,2022-11-17 07:22:55,2595.7,"Date, Bose and Hari",Kota,INR,American Express,2028-05-01,Invalid,True,1,Online,Desktop,Unknown
309,2022-07-23 16:26:02,1213.86,"Mand, Mann and Warrior",Kavali,USD,MasterCard,2031-05-01,Invalid,True,3,In-Person,Desktop,Contracted services
310,2021-06-30 19:11:50,1882.24,Kadakia Inc,Bongaigaon,INR,MasterCard,2024-07-01,Accepted,False,0,Online,Desktop,Government services
311,2021-10-15 22:33:37,1830.68,Chand Ltd,Amritsar,USD,Visa,2033-05-01,Invalid,True,3,Online,Mobile,Miscellaneous stores
312,2020-09-12 07:24:54,435.76,Bobal-Sagar,Farrukhabad,USD,Visa,2023-12-01,Invalid,False,0,In-Person,Desktop,Retail outlet services
313,2020-04-21 13:27:43,2325.8,"Dave, Manne and Kala",Rajahmundry,EUR,American Express,2033-09-01,Declined,False,0,Online,Tablet,Professional services and membership organizations
314,2021-08-02 13:58:32,4975.46,Sastry PLC,Bijapur,USD,MasterCard,2031-09-01,Declined,False,2,Online,Desktop,Contracted services
315,2021-04-03 13:44:09,2499.98,Wason Group,Ghaziabad,USD,MasterCard,2032-11-01,Invalid,True,1,In-Person,Mobile,Miscellaneous stores
316,2022-11-19 15:27:11,23.75,De Inc,Hubli–Dharwad,EUR,Visa,2026-07-01,Invalid,True,0,In-Person,Tablet,Transportation services
317,2023-05-04 17:38:02,2727.83,Chaudhry-Dalal,Maheshtala,EUR,Visa,2031-11-01,Declined,True,3,Online,Mobile,Contracted services
318,2021-10-12 08:25:26,4569.84,Mallick-Dube,Guwahati,EUR,American Express,2031-10-01,Declined,False,2,In-Person,Desktop,Business services
319,2023-03-31 14:27:54,3513.63,Saraf and Sons,Hapur,USD,MasterCard,2030-06-01,Invalid,False,2,In-Person,Tablet,Agricultural services
320,2022-08-08 12:29:31,1197.84,Bhasin-Bajwa,Sultan Pur Majra,USD,MasterCard,2031-03-01,Invalid,False,1,Online,Tablet,Government services
321,2023-06-11 06:03:21,2943.83,Gopal-Tella,Karnal,INR,American Express,2033-08-01,Accepted,True,2,Online,Tablet,Government services
322,2022-09-05 21:24:40,4248.64,"Sodhi, Chokshi and Srinivas",Bhimavaram,EUR,American Express,2028-07-01,Declined,True,3,In-Person,Mobile,Government services
323,2022-04-26 02:09:21,2639.65,"Dutt, Kapadia and Lalla",Karimnagar,EUR,MasterCard,2032-05-01,Declined,False,1,In-Person,Desktop,Contracted services
324,2023-08-30 22:00:15,3012.79,D’Alia-Karan,Kanpur,EUR,MasterCard,2031-11-01,Accepted,False,1,In-Person,Mobile,Government services
325,2021-07-09 15:02:42,2756.46,"Borra, Bir and Sarma",Burhanpur,INR,Visa,2025-12-01,Invalid,True,0,Online,Desktop,Agricultural services
326,2021-06-14 08:41:35,2819.11,Kata and Sons,Kakinada,USD,MasterCard,2026-01-01,Declined,False,0,In-Person,Tablet,Agricultural services
327,2022-06-30 12:39:29,131.98,Rajagopalan PLC,Kishanganj,USD,MasterCard,2025-01-01,Accepted,True,1,In-Person,Desktop,Miscellaneous stores
