,datetime,amount,merchant,mcc,location,currency,card_type,card_exp_date,response_code,flagged_as_fraud,previous_transactions,source,device
204,2023-03-06 20:06:17,1.73,Kari and Sons,3662,Dharmavaram,EUR,Visa,06/24,12,1,,In-Person,Tablet
205,2021-03-14 12:45:43,1251.74,Sethi-Sekhon,1575,Sangli-Miraj & Kupwad,EUR,American Express,06/24,5,0,3 or more,In-Person,Desktop
206,2021-04-05 22:41:33,58.59,Khanna-Dugar,7775,Coimbatore,INR,American Express,12/24,12,0,1,In-Person,Desktop
207,2020-11-05 07:52:18,1071.9,Ratti-Agate,9142,Morbi,INR,MasterCard,07/33,12,1,,In-Person,Tablet
208,2021-09-25 07:59:47,1335.21,Doshi-Vyas,4902,Amravati,INR,MasterCard,04/30,0,0,,Online,Mobile
209,2021-12-13 19:26:19,1809.36,Amble-Mall,2161,Panchkula,EUR,MasterCard,06/31,5,1,2,In-Person,Tablet
210,2021-04-07 20:37:05,2007.97,Tailor-Solanki,6462,Jalna,EUR,Visa,03/28,5,1,1,In-Person,Mobile
211,2022-11-11 23:10:35,3237.29,Dubey Group,6025,Sangli-Miraj & Kupwad,INR,Visa,08/33,0,1,3 or more,Online,Tablet
212,2022-08-16 01:24:02,712.44,Chauhan LLC,2511,Maheshtala,INR,American Express,05/33,5,1,,Online,Tablet
213,2020-09-05 01:01:09,3075.03,"Jain, Dutt and Bawa",5535,Bally,USD,American Express,07/32,12,1,2,Online,Desktop
214,2021-07-13 10:31:34,1509.16,Roy-Devi,4066,Kolkata,EUR,Visa,02/28,12,1,1,In-Person,Desktop
215,2023-09-28 16:31:51,2641.0,"Arora, Kalita and Saha",4622,Bhagalpur,USD,American Express,07/25,0,0,3 or more,In-Person,Desktop
216,2021-11-20 23:53:21,2310.71,"Bandi, Vasa and Loke",8592,Kishanganj,EUR,Visa,08/30,12,0,2,Online,Mobile
217,2023-02-18 11:35:21,1721.63,Sehgal-Sem,1610,Coimbatore,EUR,MasterCard,08/32,0,1,1,Online,Tablet
218,2023-04-14 17:02:16,1802.52,Batta Inc,1365,Allahabad,INR,MasterCard,02/31,0,1,1,In-Person,Tablet
219,2023-08-17 17:33:27,1032.85,Sankar-Chauhan,9816,Tenali,INR,MasterCard,05/27,12,1,1,Online,Tablet
220,2023-06-16 04:38:26,4018.9,"Grover, Bhatnagar and Sankar",9499,Nashik,EUR,MasterCard,11/31,0,1,,In-Person,Desktop
221,2023-08-17 15:01:40,4736.28,Ahluwalia-Sura,9472,Berhampore,INR,MasterCard,05/25,0,0,2,In-Person,Desktop
222,2020-01-06 00:37:49,4829.63,"Dugal, Tripathi and Gara",1056,Delhi,INR,American Express,04/33,0,0,2,Online,Tablet
223,2023-09-04 06:40:13,3450.95,Saran-Issac,2695,Bikaner,INR,MasterCard,11/30,0,0,3 or more,Online,Desktop
224,2020-12-03 01:47:01,1663.79,Chandra Inc,7532,Tirunelveli,INR,American Express,06/33,12,1,2,Online,Mobile
225,2020-05-01 15:10:12,2165.7,Shetty-Sarma,8038,Kalyan-Dombivli,INR,Visa,07/31,12,0,1,In-Person,Desktop
226,2021-03-02 02:20:51,1192.09,"Banerjee, Goswami and Chauhan",3133,Tenali,INR,American Express,05/29,12,1,3 or more,In-Person,Tablet
227,2021-09-05 10:19:48,2563.94,Ramaswamy-Gandhi,7355,Loni,INR,MasterCard,10/24,0,0,3 or more,In-Person,Tablet
228,2023-09-13 14:31:47,3793.77,Sengupta Group,6587,Sasaram,EUR,Visa,12/28,0,0,2,In-Person,Tablet
229,2022-08-23 20:33:13,767.47,Bir Inc,7746,Bareilly,INR,Visa,10/29,12,0,,In-Person,Desktop
230,2022-11-16 22:41:31,970.27,"Acharya, Gade and Gole",5263,Durg,EUR,American Express,06/27,12,0,3 or more,Online,Desktop
231,2022-07-08 16:00:01,3073.27,Mammen LLC,3238,Raichur,EUR,American Express,12/31,12,0,3 or more,Online,Mobile
232,2023-09-16 21:56:16,2957.64,Dar Group,9375,Ichalkaranji,USD,MasterCard,09/32,0,1,2,Online,Desktop
233,2021-03-28 20:51:16,2791.89,"Sangha, Shroff and Sandal",9785,Alwar,EUR,American Express,07/25,12,0,3 or more,Online,Mobile
234,2020-05-30 19:06:49,224.0,"Suri, Rajagopal and Basu",9814,Ratlam,EUR,MasterCard,09/24,12,1,1,Online,Mobile
235,2020-01-08 00:39:53,4703.78,"Bali, Brahmbhatt and Mallick",7734,Kolhapur,INR,American Express,06/28,12,1,1,In-Person,Desktop
236,2023-05-19 10:39:25,4139.41,Dasgupta-Dugal,3421,Tinsukia,USD,Visa,07/26,5,1,3 or more,In-Person,Mobile
237,2021-01-15 00:38:34,1592.71,"Sem, Bawa and Dua",5382,Bathinda,EUR,Visa,07/24,0,1,2,In-Person,Tablet
238,2021-03-04 18:56:41,2435.34,Agrawal-Wason,5158,Bhimavaram,EUR,MasterCard,02/24,5,0,2,Online,Desktop
239,2023-03-13 10:14:34,625.73,"Bansal, Sami and Kumer",7767,Jammu,INR,American Express,02/27,5,1,1,Online,Tablet
240,2020-08-13 18:17:53,1378.65,"Kashyap, Hayer and Bhargava",3516,Jhansi,USD,MasterCard,04/25,0,0,,Online,Mobile
241,2022-01-30 17:49:11,1964.31,"Vala, Rajagopal and Chhabra",3500,Suryapet,EUR,MasterCard,10/27,12,1,1,Online,Mobile
242,2022-05-01 13:30:58,2516.13,Golla-Srivastava,1240,Proddatur,USD,MasterCard,12/28,5,1,1,Online,Desktop
243,2023-01-22 10:21:14,2058.35,Sahni Ltd,5829,Varanasi,INR,American Express,08/26,0,0,,Online,Tablet
244,2022-02-24 23:54:33,1582.93,Tripathi Group,9667,Amritsar,INR,MasterCard,05/27,0,1,2,Online,Desktop
245,2020-03-14 18:32:24,4973.16,Shroff PLC,3917,Rajpur Sonarpur,USD,Visa,01/26,5,0,2,Online,Tablet
246,2020-07-22 18:53:00,3551.68,"Gade, Roy and Balasubramanian",7939,Khammam,USD,American Express,02/26,12,0,3 or more,In-Person,Tablet
247,2021-11-20 00:26:24,2860.58,"Sawhney, Khosla and Dhar",4126,Allahabad,USD,Visa,11/27,12,1,2,Online,Desktop
248,2023-07-25 11:38:20,4608.68,Gala LLC,5807,Ludhiana,INR,Visa,09/29,12,0,3 or more,Online,Tablet
249,2021-08-16 04:11:30,2716.93,Chaudhari-Chaudhari,3492,Chandigarh,EUR,Visa,10/29,0,1,,Online,Tablet
250,2022-10-27 17:46:40,2677.18,Koshy-Saxena,8625,Hyderabad,USD,American Express,06/24,0,0,3 or more,In-Person,Desktop
251,2020-02-21 19:20:11,832.95,Butala-Mandal,2321,Amroha,INR,American Express,06/29,0,1,3 or more,In-Person,Mobile
252,2022-09-16 21:23:52,4657.43,Madan Ltd,5065,Mira-Bhayandar,INR,Visa,01/25,0,1,1,In-Person,Mobile
253,2021-12-18 22:04:16,3711.06,Jhaveri Inc,2523,Chittoor,INR,American Express,11/31,12,0,1,Online,Mobile
254,2021-01-26 00:31:03,157.67,"Chander, Ben and Zachariah",3408,Guwahati,INR,MasterCard,07/29,5,0,,In-Person,Tablet
255,2021-12-02 09:10:09,217.36,"Varty, Bora and Shetty",2150,Amroha,EUR,American Express,06/32,5,1,1,In-Person,Desktop
256,2023-06-07 02:33:36,2313.04,Rana-Sanghvi,6890,Delhi,INR,Visa,08/24,5,1,3 or more,Online,Desktop
257,2021-06-13 02:58:49,4957.54,Dara Inc,5196,Satna,INR,American Express,08/30,0,1,1,Online,Desktop
258,2021-08-19 18:23:12,2210.17,Venkatesh Inc,1330,Anantapur,USD,MasterCard,08/30,0,0,1,In-Person,Desktop
259,2022-09-18 08:35:14,3742.78,Saxena-Ganesh,9604,Guntakal,USD,Visa,04/24,12,0,,In-Person,Mobile
260,2022-02-01 11:37:23,1947.47,Shenoy Ltd,4924,Kalyan-Dombivli,EUR,American Express,08/30,0,1,1,Online,Desktop
261,2023-09-12 20:24:39,4938.86,"Krishnamurthy, Arora and Yogi",5185,Khora ,EUR,Visa,02/26,0,0,,In-Person,Tablet
262,2021-03-07 02:44:40,273.5,Balan PLC,9983,Adoni,INR,Visa,02/31,5,1,1,In-Person,Desktop
263,2020-12-12 07:48:08,1818.33,Atwal Ltd,1832,Naihati,INR,American Express,01/33,0,0,1,Online,Tablet
264,2021-08-26 09:29:23,2280.73,Bhakta-Trivedi,7712,Jorhat,USD,MasterCard,12/23,12,1,,In-Person,Mobile
265,2023-01-09 19:24:14,1480.45,"Handa, Setty and Konda",1789,Loni,EUR,Visa,08/27,0,1,3 or more,Online,Tablet
266,2020-03-25 17:14:24,801.64,Chanda-De,3424,Shimla,INR,American Express,12/26,5,0,2,Online,Mobile
267,2022-06-04 01:06:33,11.77,Hari LLC,3713,Amaravati,EUR,MasterCard,11/23,0,1,1,Online,Desktop
268,2023-07-03 03:09:21,1944.84,"Kapoor, Keer and Jayaraman",4891,Dharmavaram,INR,American Express,09/32,0,0,2,In-Person,Mobile
269,2020-11-16 13:57:31,4420.33,"Talwar, Salvi and Bala",6526,Solapur,USD,Visa,02/27,5,1,,In-Person,Tablet
270,2020-04-28 19:54:06,339.86,Sen-Goswami,6956,Mira-Bhayandar,USD,Visa,05/29,5,0,2,In-Person,Tablet
271,2022-10-09 02:47:58,4163.29,Zacharia Ltd,3549,Bhilwara,EUR,MasterCard,12/25,0,0,2,In-Person,Tablet
272,2022-02-05 19:55:10,3860.0,"Deshpande, Sahni and Bhakta",7694,Nanded,USD,Visa,01/30,5,1,1,In-Person,Desktop
273,2022-04-29 13:11:42,4118.94,"Soni, Basak and Srinivasan",4447,Mumbai,INR,Visa,07/29,0,0,2,Online,Tablet
274,2023-03-21 23:12:55,1466.93,Ravel Inc,6625,Kanpur,USD,American Express,01/24,5,0,,Online,Tablet
275,2023-10-08 01:20:01,1469.43,Bhargava-Arora,4923,Kolhapur,EUR,Visa,08/32,0,0,3 or more,In-Person,Tablet
276,2021-07-05 15:27:14,2015.48,"Acharya, Char and Rajan",8763,Vadodara,EUR,American Express,11/24,12,0,3 or more,In-Person,Mobile
277,2022-09-05 17:19:32,4008.75,"Bal, Khalsa and Loyal",4965,Bhiwani,INR,American Express,11/32,0,0,2,In-Person,Tablet
278,2022-07-11 01:48:02,4562.07,Walia LLC,7958,Surendranagar Dudhrej,INR,American Express,12/26,5,0,3 or more,Online,Tablet
279,2022-09-10 17:05:10,213.3,"Singhal, Jain and Mahal",3194,Ongole,INR,Visa,11/23,12,1,,Online,Desktop
280,2023-02-17 05:09:01,3240.1,Bala PLC,9870,Korba,USD,MasterCard,01/32,0,0,,Online,Tablet
281,2020-12-14 06:23:08,2247.67,"Wali, Ghose and Dugal",3945,Patiala,USD,MasterCard,10/32,5,0,2,Online,Tablet
282,2021-11-22 17:31:13,4140.95,Kala-Johal,5309,Tiruppur,INR,American Express,06/31,0,0,2,Online,Desktop
283,2021-10-14 00:11:05,3371.38,Date-Ganesan,6319,Amritsar,EUR,MasterCard,03/30,5,1,1,Online,Mobile
284,2022-10-26 01:21:48,3910.1,Kalita Ltd,8013,Sikar,INR,MasterCard,04/31,5,0,3 or more,In-Person,Tablet
285,2023-03-30 16:33:49,1557.7,"Raj, Kumar and Jaggi",2322,Imphal,USD,MasterCard,07/28,5,0,,In-Person,Tablet
286,2022-10-04 21:52:07,4856.13,"Banik, Sani and Krishnamurthy",7214,Dhule,EUR,Visa,04/24,12,1,,In-Person,Desktop
287,2020-03-03 15:53:06,434.53,Ravel-Bajwa,9046,Madurai,USD,Visa,08/26,0,1,1,In-Person,Mobile
288,2022-01-09 17:33:31,386.36,Dhillon PLC,2837,Kurnool,EUR,Visa,12/23,0,0,,Online,Desktop
289,2023-01-22 08:17:12,3469.69,Kumar Ltd,6539,Ulhasnagar,INR,Visa,09/28,12,1,1,Online,Desktop
290,2021-11-04 20:32:21,3472.64,Buch Group,1816,Munger,INR,Visa,08/24,12,0,1,In-Person,Tablet
291,2023-08-19 09:27:15,2076.68,"Dube, Keer and Saxena",6549,Sultan Pur Majra,USD,American Express,12/26,12,0,1,In-Person,Mobile
292,2022-08-09 10:50:07,1780.45,Tank Group,5988,Pimpri-Chinchwad,EUR,American Express,11/32,0,0,1,Online,Tablet
293,2020-08-29 10:26:09,4034.96,Bedi-Choudhary,7096,Kurnool,EUR,Visa,11/29,12,1,3 or more,In-Person,Mobile
294,2020-06-01 07:36:44,3705.92,Chaudhary-Goel,6581,Pondicherry,EUR,Visa,11/29,12,0,3 or more,Online,Tablet
295,2021-10-11 16:47:18,1896.74,Bawa LLC,9892,Pudukkottai,INR,MasterCard,04/28,12,1,3 or more,In-Person,Desktop
296,2020-04-09 11:51:46,897.86,Jhaveri-Ramesh,1848,Vijayanagaram,INR,MasterCard,01/25,5,1,2,Online,Mobile
297,2020-09-30 09:35:08,3955.06,"Rajagopalan, Upadhyay and Reddy",4644,Kavali,USD,Visa,04/30,0,0,1,Online,Tablet
298,2020-05-22 14:54:36,2755.36,Dasgupta-Balakrishnan,5253,Bijapur,INR,Visa,10/29,12,0,3 or more,Online,Tablet
299,2021-03-28 12:02:22,4584.73,Babu LLC,7240,Serampore,EUR,Visa,09/31,0,1,3 or more,Online,Mobile
300,2023-09-19 20:13:13,4155.78,Goel PLC,2778,Amroha,USD,American Express,09/27,5,0,,Online,Tablet
301,2020-05-01 04:55:54,3833.05,Lad-Gole,7497,Jorhat,INR,MasterCard,05/31,12,1,1,Online,Tablet
302,2023-07-08 23:06:26,4922.33,"Batra, Gola and Dave",1829,Tadipatri,INR,Visa,09/25,5,1,3 or more,In-Person,Tablet
303,2022-03-16 07:57:46,3474.28,Rattan Inc,6446,Kanpur,USD,Visa,06/31,0,1,3 or more,In-Person,Mobile
304,2020-12-26 02:59:45,2196.18,"Sidhu, Srivastava and Kadakia",7745,Thane,USD,MasterCard,09/25,12,0,3 or more,In-Person,Tablet
305,2020-04-10 10:25:05,3923.83,"Bhatt, Rajagopalan and Shetty",4774,Thoothukudi,USD,American Express,08/26,0,0,3 or more,Online,Tablet
306,2020-11-13 00:41:49,496.71,"Karnik, Tella and Kumar",7402,Bhatpara,USD,MasterCard,02/26,0,0,3 or more,Online,Tablet
307,2022-06-27 23:41:06,1384.24,Seth-Varty,7309,Udaipur,INR,Visa,06/32,5,0,2,Online,Mobile
308,2022-11-17 07:22:55,2595.7,"Date, Bose and Hari",3735,Kota,INR,American Express,05/28,5,1,1,Online,Desktop
309,2022-07-23 16:26:02,1213.86,"Mand, Mann and Warrior",1512,Kavali,USD,MasterCard,05/31,5,1,3 or more,In-Person,Desktop
310,2021-06-30 19:11:50,1882.24,Kadakia Inc,9850,Bongaigaon,INR,MasterCard,07/24,0,0,,Online,Desktop
311,2021-10-15 22:33:37,1830.68,Chand Ltd,6503,Amritsar,USD,Visa,05/33,5,1,3 or more,Online,Mobile
312,2020-09-12 07:24:54,435.76,Bobal-Sagar,5062,Farrukhabad,USD,Visa,12/23,5,0,,In-Person,Desktop
313,2020-04-21 13:27:43,2325.8,"Dave, Manne and Kala",8878,Rajahmundry,EUR,American Express,09/33,12,0,,Online,Tablet
314,2021-08-02 13:58:32,4975.46,Sastry PLC,2900,Bijapur,USD,MasterCard,09/31,12,0,2,Online,Desktop
315,2021-04-03 13:44:09,2499.98,Wason Group,7198,Ghaziabad,USD,MasterCard,11/32,5,1,1,In-Person,Mobile
316,2022-11-19 15:27:11,23.75,De Inc,4782,Hubli–Dharwad,EUR,Visa,07/26,5,1,,In-Person,Tablet
317,2023-05-04 17:38:02,2727.83,Chaudhry-Dalal,2657,Maheshtala,EUR,Visa,11/31,12,1,3 or more,Online,Mobile
318,2021-10-12 08:25:26,4569.84,Mallick-Dube,7815,Guwahati,EUR,American Express,10/31,12,0,2,In-Person,Desktop
319,2023-03-31 14:27:54,3513.63,Saraf and Sons,1400,Hapur,USD,MasterCard,06/30,5,0,2,In-Person,Tablet
320,2022-08-08 12:29:31,1197.84,Bhasin-Bajwa,9623,Sultan Pur Majra,USD,MasterCard,03/31,5,0,1,Online,Tablet
321,2023-06-11 06:03:21,2943.83,Gopal-Tella,9093,Karnal,INR,American Express,08/33,0,1,2,Online,Tablet
322,2022-09-05 21:24:40,4248.64,"Sodhi, Chokshi and Srinivas",9633,Bhimavaram,EUR,American Express,07/28,12,1,3 or more,In-Person,Mobile
323,2022-04-26 02:09:21,2639.65,"Dutt, Kapadia and Lalla",2392,Karimnagar,EUR,MasterCard,05/32,12,0,1,In-Person,Desktop
324,2023-08-30 22:00:15,3012.79,D’Alia-Karan,9743,Kanpur,EUR,MasterCard,11/31,0,0,1,In-Person,Mobile
325,2021-07-09 15:02:42,2756.46,"Borra, Bir and Sarma",1344,Burhanpur,INR,Visa,12/25,5,1,,Online,Desktop
326,2021-06-14 08:41:35,2819.11,Kata and Sons,1233,Kakinada,USD,MasterCard,01/26,12,0,,In-Person,Tablet
327,2022-06-30 12:39:29,131.98,Rajagopalan PLC,6249,Kishanganj,USD,MasterCard,01/25,0,1,1,In-Person,Desktop
328,2022-12-21 18:28:38,214.43,Zachariah-Dutta,5695,Dehradun,INR,MasterCard,11/26,0,1,3 or more,Online,Mobile
329,2020-05-05 06:12:42,1963.23,"Kashyap, Jhaveri and Majumdar",8996,Bangalore,EUR,MasterCard,11/31,12,1,1,In-Person,Mobile
330,2021-06-26 08:58:39,3892.21,Bora LLC,8702,Raiganj,EUR,American Express,08/25,12,1,2,In-Person,Desktop
331,2023-08-01 11:56:28,1179.89,Yogi-Ravel,3333,Moradabad,INR,Visa,02/32,5,0,,In-Person,Tablet
332,2022-04-19 02:41:56,1765.96,Hora PLC,8759,Pudukkottai,EUR,MasterCard,04/25,0,0,1,Online,Tablet
333,2021-05-01 20:54:19,2407.4,"Grover, Jhaveri and Bobal",5759,Kumbakonam,INR,MasterCard,04/26,12,1,2,In-Person,Tablet
334,2020-07-07 09:44:33,4622.82,Contractor-Srinivasan,9276,Avadi,INR,MasterCard,11/25,12,0,1,In-Person,Tablet
335,2023-08-26 00:43:27,2914.16,"Srinivasan, Sama and Lall",9855,Junagadh,USD,MasterCard,03/33,12,1,,In-Person,Mobile
336,2021-03-09 22:39:37,3659.49,"Chada, Vora and Dua",5799,Ujjain,INR,American Express,04/30,0,0,,In-Person,Tablet
337,2022-12-08 01:31:46,2825.44,Chopra-Bhattacharyya,1148,Pondicherry,EUR,MasterCard,10/30,5,1,1,In-Person,Desktop
338,2022-07-02 03:04:18,3191.2,"Dada, Mani and Karnik",3096,Kharagpur,USD,MasterCard,06/32,12,0,,Online,Desktop
339,2021-09-30 03:46:44,2945.52,Bhat-Bhasin,3571,Thoothukudi,EUR,Visa,07/27,12,0,3 or more,In-Person,Mobile
340,2020-12-19 07:48:32,4656.5,Chokshi-Mandal,7858,Hazaribagh,EUR,American Express,10/28,12,1,3 or more,Online,Mobile
341,2023-10-03 18:06:37,3819.82,Gulati PLC,1008,Proddatur,USD,Visa,11/32,0,0,1,Online,Tablet
342,2021-05-12 14:22:48,3798.93,"Guha, Banik and Acharya",3928,Unnao,EUR,American Express,06/25,5,0,,In-Person,Desktop
343,2023-06-16 11:34:42,946.03,Kade-Tank,4015,Raiganj,USD,MasterCard,02/25,5,0,,Online,Mobile
344,2021-04-16 07:35:37,813.79,Dayal-Khare,9410,Malegaon,USD,Visa,07/25,5,1,,In-Person,Desktop
345,2022-10-04 21:56:45,3805.16,"Thaker, Gill and Dara",4642,Bhatpara,EUR,American Express,07/28,5,1,2,Online,Desktop
346,2020-12-05 18:17:09,382.39,"Sharma, Kapadia and Kara",8691,Dibrugarh,INR,MasterCard,11/24,12,1,3 or more,In-Person,Desktop
347,2020-10-17 18:51:23,365.58,Hari PLC,7544,Etawah,INR,Visa,01/29,0,0,3 or more,In-Person,Mobile
348,2021-03-30 16:15:51,3757.13,Vohra Inc,1902,Mumbai,INR,American Express,10/24,12,1,,Online,Tablet
349,2023-09-12 20:26:42,855.76,Banerjee Ltd,6682,Rajahmundry,INR,American Express,09/29,0,1,2,In-Person,Tablet
350,2020-09-02 05:09:19,4474.64,"Madan, Luthra and Anne",4638,Raichur,INR,Visa,11/27,5,1,2,Online,Desktop
351,2021-09-22 03:53:45,1637.04,"Gade, Setty and Sane",6394,Thrissur,INR,American Express,02/33,12,0,1,Online,Tablet
352,2022-11-22 12:02:26,3316.02,Anand-Kant,5717,Belgaum,INR,MasterCard,12/30,5,0,2,In-Person,Tablet
353,2020-04-22 00:49:30,4026.87,Gade-Thakur,7310,Bareilly,USD,Visa,01/30,12,1,1,In-Person,Desktop
354,2020-03-31 20:34:13,1920.92,Garg and Sons,7153,Unnao,USD,American Express,02/29,0,0,3 or more,In-Person,Mobile
355,2023-04-17 01:38:27,734.34,Rajagopal and Sons,3411,Faridabad,USD,Visa,07/24,12,1,2,Online,Tablet
356,2023-05-14 00:59:44,4279.74,"Chandran, Upadhyay and Tella",8202,Bhiwani,USD,American Express,04/32,12,0,3 or more,In-Person,Mobile
357,2020-02-16 05:55:01,159.94,Dutt-Sidhu,8328,North Dumdum,EUR,Visa,07/30,5,1,3 or more,In-Person,Tablet
358,2023-02-01 20:16:06,2962.0,Karan-Dora,2056,Rajahmundry,INR,Visa,11/23,5,1,1,In-Person,Mobile
359,2021-10-28 07:28:07,4666.59,Loke-Atwal,2655,Gurgaon,INR,Visa,11/31,0,1,,In-Person,Mobile
360,2022-01-24 20:07:24,4427.25,"Gala, Dube and Shenoy",2783,Nagpur,USD,Visa,05/24,0,1,3 or more,In-Person,Desktop
361,2023-08-03 05:31:10,4642.25,Chahal-Brahmbhatt,5183,Phagwara,INR,American Express,04/26,5,0,,In-Person,Mobile
362,2021-06-13 07:16:41,369.54,Sankar-Bath,8001,Mathura,INR,MasterCard,03/30,12,0,1,In-Person,Desktop
363,2023-02-10 05:46:21,4280.93,Suresh LLC,3392,Malda,USD,MasterCard,05/33,0,0,,In-Person,Mobile
364,2022-12-06 16:10:30,4776.58,Kale-Biswas,4735,Narasaraopet,USD,American Express,01/32,12,0,1,Online,Desktop
365,2021-12-15 03:51:16,3673.06,Goel-Srivastava,6776,Surat,USD,MasterCard,05/24,0,0,2,In-Person,Mobile
366,2020-05-09 21:43:12,325.78,Vaidya-Setty,9063,Unnao,EUR,Visa,09/33,0,0,1,Online,Mobile
367,2020-04-30 06:10:42,2484.35,Bhattacharyya LLC,6607,Durg,EUR,Visa,12/30,12,0,,In-Person,Tablet
368,2021-08-14 05:42:02,4772.71,"Vig, Rao and Mahal",4568,Madhyamgram,EUR,MasterCard,01/33,0,0,3 or more,In-Person,Desktop
369,2020-10-24 03:36:20,489.77,Deshpande Ltd,1209,Tadipatri,USD,MasterCard,01/25,5,1,2,In-Person,Mobile
370,2022-12-21 09:23:06,383.77,"Sawhney, Dua and Iyengar",8082,Bharatpur,USD,Visa,03/32,12,1,1,Online,Mobile
371,2023-07-27 20:07:05,3705.48,Barman Inc,9321,Vijayanagaram,USD,Visa,11/26,0,1,2,Online,Desktop
372,2022-05-16 08:57:08,693.85,Brahmbhatt-Sachdev,5745,Sasaram,USD,American Express,01/31,12,1,3 or more,Online,Tablet
373,2022-11-24 21:10:19,1690.86,"Magar, Kota and Anand",7639,Anantapur,INR,MasterCard,09/32,0,0,2,In-Person,Mobile
374,2020-02-08 05:12:38,238.23,Balan-Bhandari,6468,Sagar,USD,American Express,05/32,12,1,2,In-Person,Tablet
375,2021-01-27 22:29:20,1938.72,Sanghvi-Anand,8282,Avadi,USD,MasterCard,10/30,5,1,,Online,Desktop
376,2022-02-15 20:29:35,4481.87,Tank PLC,1191,Katni,INR,Visa,09/27,12,0,1,Online,Tablet
377,2021-12-24 01:32:50,4919.04,Korpal-Tiwari,2934,Belgaum,INR,Visa,12/31,5,1,3 or more,In-Person,Tablet
378,2023-08-01 13:55:12,4820.7,Ramaswamy-Tata,7999,Bhavnagar,INR,MasterCard,02/24,5,0,1,In-Person,Desktop
379,2023-06-07 12:40:11,4960.79,Uppal Inc,3743,Chittoor,INR,Visa,01/26,0,1,,In-Person,Mobile
380,2023-06-04 22:08:52,2750.47,Singh-Gara,8769,Faridabad,USD,Visa,10/27,5,0,2,In-Person,Mobile
381,2020-09-26 22:37:14,4953.6,"Baria, Khurana and Bhakta",8108,Panipat,USD,MasterCard,03/24,12,1,,Online,Mobile
382,2021-07-12 09:30:49,2317.53,Tripathi-Sheth,8369,Latur,INR,American Express,09/28,0,1,,Online,Tablet
383,2023-07-07 19:41:52,3867.39,"Bhardwaj, Rana and Ravi",1815,Raipur,EUR,Visa,12/23,12,1,3 or more,Online,Tablet
384,2021-07-05 19:21:25,2414.29,Upadhyay-Das,3784,Ghaziabad,USD,MasterCard,04/33,0,0,3 or more,In-Person,Mobile
385,2022-05-26 13:34:36,3815.85,"Rege, Bhargava and Bora",4762,Durgapur,EUR,MasterCard,10/28,0,0,1,In-Person,Mobile
386,2021-10-28 21:25:55,4289.08,"Mangat, Kar and Reddy",9288,Bhopal,INR,MasterCard,11/23,5,1,1,In-Person,Desktop
387,2022-06-08 02:38:42,1278.35,"Mandal, Karpe and Maharaj",7730,Deoghar,USD,Visa,04/30,0,0,3 or more,In-Person,Tablet
388,2022-02-22 17:02:20,2437.41,"Tella, Kaul and Sahota",6434,Junagadh,USD,Visa,06/24,0,0,,Online,Desktop
389,2021-05-20 20:13:39,4071.3,Sampath Group,4733,Vadodara,EUR,MasterCard,12/27,12,0,2,In-Person,Tablet
390,2023-02-18 08:27:42,4771.5,"Deo, Keer and Wali",2829,Junagadh,EUR,American Express,06/27,5,1,,In-Person,Desktop
391,2020-12-04 22:54:41,2725.52,"Keer, Sastry and Rana",6308,Kanpur,EUR,MasterCard,02/32,0,0,,In-Person,Desktop
392,2021-03-01 07:30:09,3386.74,Ahluwalia-Gandhi,9856,Saharanpur,EUR,Visa,09/32,5,1,,In-Person,Desktop
393,2021-01-25 17:16:16,2914.89,"Bail, Anand and Tiwari",5576,Katihar,EUR,Visa,01/26,0,0,3 or more,In-Person,Desktop
394,2023-06-08 15:19:22,3354.62,"Dyal, Gera and Khatri",2250,Sangli-Miraj & Kupwad,USD,Visa,04/32,12,0,,Online,Mobile
395,2020-11-15 07:06:24,3401.42,Chandran Ltd,2616,Purnia,USD,Visa,11/25,12,1,1,In-Person,Mobile
396,2022-10-02 23:43:56,3669.58,Chopra PLC,9218,Kurnool,EUR,Visa,09/29,12,0,2,In-Person,Tablet
397,2021-08-07 14:29:01,4613.4,"Sanghvi, Bhargava and Wagle",9860,Panvel,EUR,MasterCard,02/33,5,1,2,In-Person,Tablet
398,2020-08-03 10:14:21,2022.56,Warrior Inc,1015,Saharanpur,EUR,Visa,01/24,12,1,2,Online,Desktop
399,2020-09-27 23:14:26,2360.63,Taneja Ltd,7096,Secunderabad,INR,MasterCard,12/24,0,0,,Online,Desktop
400,2020-04-02 18:24:29,221.17,"Lal, Tak and Talwar",8889,Mysore,EUR,Visa,08/26,12,0,,Online,Desktop
401,2022-06-15 04:54:30,1815.61,"Varghese, Bobal and Bora",3051,Satna,USD,Visa,09/28,0,0,,In-Person,Desktop
402,2023-07-16 17:37:05,3412.71,"Kuruvilla, Aggarwal and Singh",3361,Jamshedpur,INR,Visa,06/33,0,1,3 or more,In-Person,Tablet
403,2020-07-17 15:35:08,1481.64,"Gera, Tella and Dhillon",4137,Ajmer,EUR,American Express,10/31,0,1,1,In-Person,Desktop
404,2023-03-25 02:39:06,3819.96,Saha-Kunda,6553,Panchkula,INR,American Express,11/30,5,0,3 or more,In-Person,Desktop
405,2020-07-19 20:30:37,400.83,Sachdev-Mall,8627,Rewa,INR,American Express,03/33,5,0,1,In-Person,Mobile
406,2021-07-09 06:32:06,1424.5,"Gour, Shenoy and Tak",8501,Begusarai,INR,American Express,07/28,12,0,2,In-Person,Tablet
